datetime,time,value,date,day_of_week
2024-06-04 01:00:00,01:00:00,7383.22,2024-06-04,2
2024-06-04 02:00:00,02:00:00,6931.37,2024-06-04,2
2024-06-04 03:00:00,03:00:00,6599.3,2024-06-04,2
2024-06-04 04:00:00,04:00:00,6291.22,2024-06-04,2
2024-06-04 05:00:00,05:00:00,5966.28,2024-06-04,2
2024-06-04 06:00:00,06:00:00,5520.52,2024-06-04,2
2024-06-04 07:00:00,07:00:00,5289.77,2024-06-04,2
2024-06-04 08:00:00,08:00:00,5278.94,2024-06-04,2
2024-06-04 09:00:00,09:00:00,5482.84,2024-06-04,2
2024-06-04 10:00:00,10:00:00,6077.9,2024-06-04,2
2024-06-04 11:00:00,11:00:00,6462.91,2024-06-04,2
2024-06-04 12:00:00,12:00:00,6839.84,2024-06-04,2
2024-06-04 13:00:00,13:00:00,7138.74,2024-06-04,2
2024-06-04 14:00:00,14:00:00,7454.41,2024-06-04,2
2024-06-04 15:00:00,15:00:00,7770.51,2024-06-04,2
2024-06-04 16:00:00,16:00:00,7544.89,2024-06-04,2
2024-06-04 17:00:00,17:00:00,7143.64,2024-06-04,2
2024-06-04 18:00:00,18:00:00,6657.23,2024-06-04,2
2024-06-04 19:00:00,19:00:00,6324.16,2024-06-04,2
2024-06-04 20:00:00,20:00:00,6480.87,2024-06-04,2
2024-06-04 21:00:00,21:00:00,6639.9,2024-06-04,2
2024-06-04 22:00:00,22:00:00,7212.12,2024-06-04,2
2024-06-04 23:00:00,23:00:00,7642.72,2024-06-04,2
2024-06-05 00:00:00,00:00:00,7595.44,2024-06-05,3
2024-06-05 01:00:00,01:00:00,7329.42,2024-06-05,3
2024-06-05 02:00:00,02:00:00,6953.66,2024-06-05,3
2024-06-05 03:00:00,03:00:00,6641.35,2024-06-05,3
2024-06-05 04:00:00,04:00:00,6303.89,2024-06-05,3
2024-06-05 05:00:00,05:00:00,6006.15,2024-06-05,3
2024-06-05 06:00:00,06:00:00,5571.9,2024-06-05,3
2024-06-05 07:00:00,07:00:00,5285.94,2024-06-05,3
2024-06-05 08:00:00,08:00:00,5162.87,2024-06-05,3
2024-06-05 09:00:00,09:00:00,5290.1,2024-06-05,3
2024-06-05 10:00:00,10:00:00,5951.88,2024-06-05,3
2024-06-05 11:00:00,11:00:00,6394.39,2024-06-05,3
2024-06-05 12:00:00,12:00:00,6776.39,2024-06-05,3
2024-06-05 13:00:00,13:00:00,6986.67,2024-06-05,3
2024-06-05 14:00:00,14:00:00,7389.83,2024-06-05,3
2024-06-05 15:00:00,15:00:00,7845.6,2024-06-05,3
2024-06-05 16:00:00,16:00:00,7892.15,2024-06-05,3
2024-06-05 17:00:00,17:00:00,7509.56,2024-06-05,3
2024-06-05 18:00:00,18:00:00,6881.12,2024-06-05,3
2024-06-05 19:00:00,19:00:00,6343.98,2024-06-05,3
2024-06-05 20:00:00,20:00:00,6509.08,2024-06-05,3
2024-06-05 21:00:00,21:00:00,6701.06,2024-06-05,3
2024-06-05 22:00:00,22:00:00,6636.25,2024-06-05,3
2024-06-05 23:00:00,23:00:00,6894.33,2024-06-05,3
2024-06-06 00:00:00,00:00:00,6979.01,2024-06-06,4
2024-06-06 01:00:00,01:00:00,6499.83,2024-06-06,4
2024-06-06 02:00:00,02:00:00,6261.38,2024-06-06,4
2024-06-06 03:00:00,03:00:00,5937.25,2024-06-06,4
2024-06-06 04:00:00,04:00:00,5624.58,2024-06-06,4
2024-06-06 05:00:00,05:00:00,5344.71,2024-06-06,4
2024-06-06 06:00:00,06:00:00,4993.63,2024-06-06,4
2024-06-06 07:00:00,07:00:00,4567.38,2024-06-06,4
2024-06-06 08:00:00,08:00:00,4551.85,2024-06-06,4
2024-06-06 09:00:00,09:00:00,4609.36,2024-06-06,4
2024-06-06 10:00:00,10:00:00,5273.07,2024-06-06,4
2024-06-06 11:00:00,11:00:00,6036.44,2024-06-06,4
2024-06-06 12:00:00,12:00:00,6306.96,2024-06-06,4
2024-06-06 13:00:00,13:00:00,6456.32,2024-06-06,4
2024-06-06 14:00:00,14:00:00,6855.45,2024-06-06,4
2024-06-06 15:00:00,15:00:00,7340.94,2024-06-06,4
2024-06-06 16:00:00,16:00:00,7388.95,2024-06-06,4
2024-06-06 17:00:00,17:00:00,7125.55,2024-06-06,4
2024-06-06 18:00:00,18:00:00,6527.07,2024-06-06,4
2024-06-06 19:00:00,19:00:00,6041.99,2024-06-06,4
2024-06-06 20:00:00,20:00:00,6051.24,2024-06-06,4
2024-06-06 21:00:00,21:00:00,6276.46,2024-06-06,4
2024-06-06 22:00:00,22:00:00,6900.15,2024-06-06,4
2024-06-06 23:00:00,23:00:00,6858.35,2024-06-06,4
2024-06-07 00:00:00,00:00:00,6812.35,2024-06-07,5
2024-06-07 01:00:00,01:00:00,6590.28,2024-06-07,5
2024-06-07 02:00:00,02:00:00,6307.76,2024-06-07,5
2024-06-07 03:00:00,03:00:00,5964.73,2024-06-07,5
2024-06-07 04:00:00,04:00:00,5605.15,2024-06-07,5
2024-06-07 05:00:00,05:00:00,5315.78,2024-06-07,5
2024-06-07 06:00:00,06:00:00,4908.1,2024-06-07,5
2024-06-07 07:00:00,07:00:00,4756.32,2024-06-07,5
2024-06-07 08:00:00,08:00:00,4752.0,2024-06-07,5
2024-06-07 09:00:00,09:00:00,4912.43,2024-06-07,5
2024-06-07 10:00:00,10:00:00,5616.44,2024-06-07,5
2024-06-07 11:00:00,11:00:00,6080.17,2024-06-07,5
2024-06-07 12:00:00,12:00:00,6329.99,2024-06-07,5
2024-06-07 13:00:00,13:00:00,6482.07,2024-06-07,5
2024-06-07 14:00:00,14:00:00,6829.82,2024-06-07,5
2024-06-07 15:00:00,15:00:00,7354.31,2024-06-07,5
2024-06-07 16:00:00,16:00:00,7315.07,2024-06-07,5
2024-06-07 17:00:00,17:00:00,7052.19,2024-06-07,5
2024-06-07 18:00:00,18:00:00,6480.07,2024-06-07,5
2024-06-07 19:00:00,19:00:00,5985.0,2024-06-07,5
2024-06-07 20:00:00,20:00:00,5951.14,2024-06-07,5
2024-06-07 21:00:00,21:00:00,6132.43,2024-06-07,5
2024-06-07 22:00:00,22:00:00,6678.2,2024-06-07,5
2024-06-07 23:00:00,23:00:00,7234.98,2024-06-07,5
2024-06-08 00:00:00,00:00:00,7340.87,2024-06-08,6
2024-06-08 01:00:00,01:00:00,7048.57,2024-06-08,6
2024-06-08 02:00:00,02:00:00,6676.62,2024-06-08,6
2024-06-08 03:00:00,03:00:00,6312.03,2024-06-08,6
2024-06-08 04:00:00,04:00:00,5944.36,2024-06-08,6
2024-06-08 05:00:00,05:00:00,5621.31,2024-06-08,6
2024-06-08 06:00:00,06:00:00,5192.14,2024-06-08,6
2024-06-08 07:00:00,07:00:00,4952.84,2024-06-08,6
2024-06-08 08:00:00,08:00:00,4621.28,2024-06-08,6
2024-06-08 09:00:00,09:00:00,4672.42,2024-06-08,6
2024-06-08 10:00:00,10:00:00,5137.14,2024-06-08,6
2024-06-08 11:00:00,11:00:00,5692.22,2024-06-08,6
2024-06-08 12:00:00,12:00:00,5994.85,2024-06-08,6
2024-06-08 13:00:00,13:00:00,6111.85,2024-06-08,6
2024-06-08 14:00:00,14:00:00,6417.54,2024-06-08,6
2024-06-08 15:00:00,15:00:00,6869.74,2024-06-08,6
2024-06-08 16:00:00,16:00:00,6873.17,2024-06-08,6
2024-06-08 17:00:00,17:00:00,6503.44,2024-06-08,6
2024-06-08 18:00:00,18:00:00,5978.48,2024-06-08,6
2024-06-08 19:00:00,19:00:00,5616.66,2024-06-08,6
2024-06-08 20:00:00,20:00:00,5564.92,2024-06-08,6
2024-06-08 21:00:00,21:00:00,5752.71,2024-06-08,6
2024-06-08 22:00:00,22:00:00,6279.77,2024-06-08,6
2024-06-08 23:00:00,23:00:00,6877.0,2024-06-08,6
2024-06-09 00:00:00,00:00:00,6993.42,2024-06-09,7
2024-06-09 01:00:00,01:00:00,6746.15,2024-06-09,7
2024-06-09 02:00:00,02:00:00,6391.24,2024-06-09,7
2024-06-09 03:00:00,03:00:00,6037.07,2024-06-09,7
2024-06-09 04:00:00,04:00:00,5729.36,2024-06-09,7
2024-06-09 05:00:00,05:00:00,5388.2,2024-06-09,7
2024-06-09 06:00:00,06:00:00,4943.38,2024-06-09,7
2024-06-09 07:00:00,07:00:00,4697.62,2024-06-09,7
2024-06-09 08:00:00,08:00:00,4534.26,2024-06-09,7
2024-06-09 09:00:00,09:00:00,4460.9,2024-06-09,7
2024-06-09 10:00:00,10:00:00,4773.52,2024-06-09,7
2024-06-09 11:00:00,11:00:00,5041.88,2024-06-09,7
2024-06-09 12:00:00,12:00:00,5321.88,2024-06-09,7
2024-06-09 13:00:00,13:00:00,5541.17,2024-06-09,7
2024-06-09 14:00:00,14:00:00,5938.79,2024-06-09,7
2024-06-09 15:00:00,15:00:00,6303.79,2024-06-09,7
2024-06-09 16:00:00,16:00:00,6353.84,2024-06-09,7
2024-06-09 17:00:00,17:00:00,6031.8,2024-06-09,7
2024-06-09 18:00:00,18:00:00,5566.56,2024-06-09,7
2024-06-09 19:00:00,19:00:00,5304.44,2024-06-09,7
2024-06-09 20:00:00,20:00:00,5429.19,2024-06-09,7
2024-06-09 21:00:00,21:00:00,5751.36,2024-06-09,7
2024-06-09 22:00:00,22:00:00,6326.43,2024-06-09,7
2024-06-09 23:00:00,23:00:00,6924.51,2024-06-09,7
2024-06-10 00:00:00,00:00:00,7071.63,2024-06-10,1
2024-06-10 01:00:00,01:00:00,6815.49,2024-06-10,1
2024-06-10 02:00:00,02:00:00,6510.03,2024-06-10,1
2024-06-10 03:00:00,03:00:00,6151.74,2024-06-10,1
2024-06-10 04:00:00,04:00:00,5830.1,2024-06-10,1
2024-06-10 05:00:00,05:00:00,5507.73,2024-06-10,1
2024-06-10 06:00:00,06:00:00,5090.22,2024-06-10,1
2024-06-10 07:00:00,07:00:00,4933.7,2024-06-10,1
2024-06-10 08:00:00,08:00:00,4910.54,2024-06-10,1
2024-06-10 09:00:00,09:00:00,5106.58,2024-06-10,1
2024-06-10 10:00:00,10:00:00,5667.51,2024-06-10,1
2024-06-10 11:00:00,11:00:00,6128.23,2024-06-10,1
2024-06-10 12:00:00,12:00:00,6360.0,2024-06-10,1
2024-06-10 13:00:00,13:00:00,6547.78,2024-06-10,1
2024-06-10 14:00:00,14:00:00,6878.68,2024-06-10,1
2024-06-10 15:00:00,15:00:00,7362.2,2024-06-10,1
2024-06-10 16:00:00,16:00:00,7331.94,2024-06-10,1
2024-06-10 17:00:00,17:00:00,7004.72,2024-06-10,1
2024-06-10 18:00:00,18:00:00,6440.73,2024-06-10,1
2024-06-10 19:00:00,19:00:00,5955.86,2024-06-10,1
2024-06-10 20:00:00,20:00:00,5995.59,2024-06-10,1
2024-06-10 21:00:00,21:00:00,6185.46,2024-06-10,1
2024-06-10 22:00:00,21:45:00,6671.55,2024-06-10,1
2024-06-10 23:00:00,21:45:00,6671.55,2024-06-10,1
2024-06-11 00:00:00,00:00:00,7506.41,2024-06-11,2
2024-06-11 01:00:00,01:00:00,7200.81,2024-06-11,2
2024-06-11 02:00:00,02:00:00,6859.34,2024-06-11,2
2024-06-11 03:00:00,03:00:00,6499.88,2024-06-11,2
2024-06-11 04:00:00,04:00:00,6155.13,2024-06-11,2
2024-06-11 05:00:00,05:00:00,5750.72,2024-06-11,2
2024-06-11 06:00:00,06:00:00,5297.83,2024-06-11,2
2024-06-11 07:00:00,07:00:00,5120.64,2024-06-11,2
2024-06-11 08:00:00,08:00:00,5063.73,2024-06-11,2
2024-06-11 09:00:00,09:00:00,5207.25,2024-06-11,2
2024-06-11 10:00:00,10:00:00,5850.09,2024-06-11,2
2024-06-11 11:00:00,11:00:00,6268.14,2024-06-11,2
2024-06-11 12:00:00,12:00:00,6563.21,2024-06-11,2
2024-06-11 13:00:00,13:00:00,6751.6,2024-06-11,2
2024-06-11 14:00:00,14:00:00,7165.97,2024-06-11,2
2024-06-11 15:00:00,15:00:00,6242.71,2024-06-11,2
2024-06-11 16:00:00,16:00:00,7402.0,2024-06-11,2
2024-06-11 17:00:00,17:00:00,7228.76,2024-06-11,2
2024-06-11 18:00:00,18:00:00,6597.95,2024-06-11,2
2024-06-11 19:00:00,19:00:00,6078.01,2024-06-11,2
2024-06-11 20:00:00,20:00:00,6041.66,2024-06-11,2
2024-06-11 21:00:00,21:00:00,6291.95,2024-06-11,2
2024-06-11 22:00:00,22:00:00,6990.47,2024-06-11,2
2024-06-11 23:00:00,23:00:00,7554.83,2024-06-11,2
2024-06-12 00:00:00,00:00:00,7486.09,2024-06-12,3
2024-06-12 01:00:00,01:00:00,7262.93,2024-06-12,3
2024-06-12 02:00:00,02:00:00,6867.37,2024-06-12,3
2024-06-12 03:00:00,03:00:00,6603.51,2024-06-12,3
2024-06-12 04:00:00,04:00:00,6312.44,2024-06-12,3
2024-06-12 05:00:00,05:00:00,5929.54,2024-06-12,3
2024-06-12 06:00:00,06:00:00,5432.94,2024-06-12,3
2024-06-12 07:00:00,07:00:00,5151.48,2024-06-12,3
2024-06-12 08:00:00,08:00:00,5111.3,2024-06-12,3
2024-06-12 09:00:00,09:00:00,5233.21,2024-06-12,3
2024-06-12 10:00:00,10:00:00,5924.72,2024-06-12,3
2024-06-12 11:00:00,11:00:00,6375.31,2024-06-12,3
2024-06-12 12:00:00,12:00:00,6657.66,2024-06-12,3
2024-06-12 13:00:00,13:00:00,6518.02,2024-06-12,3
2024-06-12 14:00:00,14:00:00,7018.2,2024-06-12,3
2024-06-12 15:00:00,15:00:00,7647.99,2024-06-12,3
2024-06-12 16:00:00,16:00:00,7578.1,2024-06-12,3
2024-06-12 17:00:00,17:00:00,7329.64,2024-06-12,3
2024-06-12 18:00:00,18:00:00,6719.61,2024-06-12,3
2024-06-12 19:00:00,19:00:00,6217.98,2024-06-12,3
2024-06-12 20:00:00,20:00:00,6197.28,2024-06-12,3
2024-06-12 21:00:00,21:00:00,6493.36,2024-06-12,3
2024-06-12 22:00:00,22:00:00,7158.89,2024-06-12,3
2024-06-12 23:00:00,23:00:00,7676.41,2024-06-12,3
2024-06-13 00:00:00,00:00:00,7704.03,2024-06-13,4
2024-06-13 01:00:00,01:00:00,7424.29,2024-06-13,4
2024-06-13 02:00:00,02:00:00,7118.56,2024-06-13,4
2024-06-13 03:00:00,03:00:00,6798.59,2024-06-13,4
2024-06-13 04:00:00,04:00:00,6457.76,2024-06-13,4
2024-06-13 05:00:00,05:00:00,6104.37,2024-06-13,4
2024-06-13 06:00:00,06:00:00,5652.84,2024-06-13,4
2024-06-13 07:00:00,07:00:00,5466.22,2024-06-13,4
2024-06-13 08:00:00,08:00:00,5392.45,2024-06-13,4
2024-06-13 09:00:00,09:00:00,5551.82,2024-06-13,4
2024-06-13 10:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 11:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 12:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 13:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 14:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 15:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 16:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 17:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 18:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 19:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 20:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 21:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 22:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-13 23:00:00,09:50:00,6116.25,2024-06-13,4
2024-06-14 00:00:00,00:00:00,7897.7,2024-06-14,5
2024-06-14 01:00:00,01:00:00,7594.44,2024-06-14,5
2024-06-14 02:00:00,02:00:00,7312.22,2024-06-14,5
2024-06-14 03:00:00,03:00:00,6893.04,2024-06-14,5
2024-06-14 04:00:00,04:00:00,6630.54,2024-06-14,5
2024-06-14 05:00:00,05:00:00,6327.86,2024-06-14,5
2024-06-14 06:00:00,06:00:00,5837.71,2024-06-14,5
2024-06-14 07:00:00,07:00:00,5590.21,2024-06-14,5
2024-06-14 08:00:00,08:00:00,5498.29,2024-06-14,5
2024-06-14 09:00:00,09:00:00,5526.8,2024-06-14,5
2024-06-14 10:00:00,10:00:00,6245.92,2024-06-14,5
2024-06-14 11:00:00,11:00:00,6708.4,2024-06-14,5
2024-06-14 12:00:00,12:00:00,7148.68,2024-06-14,5
2024-06-14 13:00:00,13:00:00,7350.73,2024-06-14,5
2024-06-14 14:00:00,14:00:00,7687.02,2024-06-14,5
2024-06-14 15:00:00,15:00:00,8088.24,2024-06-14,5
2024-06-14 16:00:00,16:00:00,8062.76,2024-06-14,5
2024-06-14 17:00:00,17:00:00,7768.01,2024-06-14,5
2024-06-14 18:00:00,18:00:00,6970.35,2024-06-14,5
2024-06-14 19:00:00,19:00:00,6307.52,2024-06-14,5
2024-06-14 20:00:00,20:00:00,6164.31,2024-06-14,5
2024-06-14 21:00:00,21:00:00,6242.88,2024-06-14,5
2024-06-14 22:00:00,22:00:00,6777.92,2024-06-14,5
2024-06-14 23:00:00,23:00:00,7473.85,2024-06-14,5
2024-06-15 00:00:00,00:00:00,7669.17,2024-06-15,6
2024-06-15 01:00:00,01:00:00,7433.17,2024-06-15,6
2024-06-15 02:00:00,02:00:00,7095.47,2024-06-15,6
2024-06-15 03:00:00,03:00:00,6770.47,2024-06-15,6
2024-06-15 04:00:00,04:00:00,6445.23,2024-06-15,6
2024-06-15 05:00:00,05:00:00,6084.07,2024-06-15,6
2024-06-15 06:00:00,06:00:00,5625.03,2024-06-15,6
2024-06-15 07:00:00,07:00:00,5338.22,2024-06-15,6
2024-06-15 08:00:00,08:00:00,5179.03,2024-06-15,6
2024-06-15 09:00:00,09:00:00,5192.52,2024-06-15,6
2024-06-15 10:00:00,10:00:00,5695.35,2024-06-15,6
2024-06-15 11:00:00,11:00:00,6179.84,2024-06-15,6
2024-06-15 12:00:00,12:00:00,6555.08,2024-06-15,6
2024-06-15 13:00:00,13:00:00,6824.24,2024-06-15,6
2024-06-15 14:00:00,14:00:00,7192.08,2024-06-15,6
2024-06-15 15:00:00,15:00:00,7596.09,2024-06-15,6
2024-06-15 16:00:00,16:00:00,7638.56,2024-06-15,6
2024-06-15 17:00:00,17:00:00,7207.91,2024-06-15,6
2024-06-15 18:00:00,18:00:00,6657.45,2024-06-15,6
2024-06-15 19:00:00,19:00:00,6152.02,2024-06-15,6
2024-06-15 20:00:00,20:00:00,6177.58,2024-06-15,6
2024-06-15 21:00:00,21:00:00,6471.66,2024-06-15,6
2024-06-15 22:00:00,22:00:00,7085.04,2024-06-15,6
2024-06-15 23:00:00,23:00:00,7674.31,2024-06-15,6
2024-06-16 00:00:00,00:00:00,7785.42,2024-06-16,7
2024-06-16 01:00:00,01:00:00,7562.63,2024-06-16,7
2024-06-16 02:00:00,02:00:00,7247.17,2024-06-16,7
2024-06-16 03:00:00,03:00:00,6941.42,2024-06-16,7
2024-06-16 04:00:00,04:00:00,6605.54,2024-06-16,7
2024-06-16 05:00:00,05:00:00,6289.61,2024-06-16,7
2024-06-16 06:00:00,06:00:00,5844.36,2024-06-16,7
2024-06-16 07:00:00,07:00:00,5530.14,2024-06-16,7
2024-06-16 08:00:00,08:00:00,5104.78,2024-06-16,7
2024-06-16 09:00:00,09:00:00,5036.1,2024-06-16,7
2024-06-16 10:00:00,10:00:00,5521.03,2024-06-16,7
2024-06-16 11:00:00,11:00:00,5840.86,2024-06-16,7
2024-06-16 12:00:00,12:00:00,6215.9,2024-06-16,7
2024-06-16 13:00:00,13:00:00,6534.45,2024-06-16,7
2024-06-16 14:00:00,14:00:00,6909.6,2024-06-16,7
2024-06-16 15:00:00,15:00:00,7250.83,2024-06-16,7
2024-06-16 16:00:00,16:00:00,7283.39,2024-06-16,7
2024-06-16 17:00:00,17:00:00,6840.39,2024-06-16,7
2024-06-16 18:00:00,18:00:00,6191.28,2024-06-16,7
2024-06-16 19:00:00,19:00:00,5820.68,2024-06-16,7
2024-06-16 20:00:00,20:00:00,5942.77,2024-06-16,7
2024-06-16 21:00:00,21:00:00,6307.82,2024-06-16,7
2024-06-16 22:00:00,22:00:00,7018.02,2024-06-16,7
2024-06-16 23:00:00,23:00:00,7622.75,2024-06-16,7
2024-06-17 00:00:00,00:00:00,7794.88,2024-06-17,1
2024-06-17 01:00:00,01:00:00,7564.75,2024-06-17,1
2024-06-17 02:00:00,02:00:00,7293.29,2024-06-17,1
2024-06-17 03:00:00,03:00:00,7031.92,2024-06-17,1
2024-06-17 04:00:00,04:00:00,6718.38,2024-06-17,1
2024-06-17 05:00:00,05:00:00,6374.57,2024-06-17,1
2024-06-17 06:00:00,06:00:00,5880.73,2024-06-17,1
2024-06-17 07:00:00,07:00:00,5557.15,2024-06-17,1
2024-06-17 08:00:00,08:00:00,5352.72,2024-06-17,1
2024-06-17 09:00:00,09:00:00,5408.51,2024-06-17,1
2024-06-17 10:00:00,10:00:00,6004.37,2024-06-17,1
2024-06-17 11:00:00,11:00:00,6428.87,2024-06-17,1
2024-06-17 12:00:00,12:00:00,6875.31,2024-06-17,1
2024-06-17 13:00:00,13:00:00,7178.33,2024-06-17,1
2024-06-17 14:00:00,14:00:00,5929.15,2024-06-17,1
2024-06-17 15:00:00,15:00:00,7734.58,2024-06-17,1
2024-06-17 16:00:00,16:00:00,7913.91,2024-06-17,1
2024-06-17 17:00:00,17:00:00,7556.65,2024-06-17,1
2024-06-17 18:00:00,18:00:00,6942.89,2024-06-17,1
2024-06-17 19:00:00,19:00:00,6512.04,2024-06-17,1
2024-06-17 20:00:00,20:00:00,6622.24,2024-06-17,1
2024-06-17 21:00:00,21:00:00,7066.6,2024-06-17,1
2024-06-17 22:00:00,22:00:00,7820.46,2024-06-17,1
2024-06-17 23:00:00,23:00:00,8152.9,2024-06-17,1
2024-06-18 00:00:00,00:00:00,8161.53,2024-06-18,2
2024-06-18 01:00:00,01:00:00,7998.32,2024-06-18,2
2024-06-18 02:00:00,02:00:00,7748.65,2024-06-18,2
2024-06-18 03:00:00,03:00:00,7524.12,2024-06-18,2
2024-06-18 04:00:00,04:00:00,7242.19,2024-06-18,2
2024-06-18 05:00:00,05:00:00,6941.74,2024-06-18,2
2024-06-18 06:00:00,06:00:00,6419.63,2024-06-18,2
2024-06-18 07:00:00,07:00:00,6147.37,2024-06-18,2
2024-06-18 08:00:00,08:00:00,6057.42,2024-06-18,2
2024-06-18 09:00:00,09:00:00,5942.61,2024-06-18,2
2024-06-18 10:00:00,10:00:00,6608.16,2024-06-18,2
2024-06-18 11:00:00,11:00:00,7178.43,2024-06-18,2
2024-06-18 12:00:00,12:00:00,7605.48,2024-06-18,2
2024-06-18 13:00:00,13:00:00,7873.68,2024-06-18,2
2024-06-18 14:00:00,14:00:00,8302.79,2024-06-18,2
2024-06-18 15:00:00,15:00:00,8566.37,2024-06-18,2
2024-06-18 16:00:00,16:00:00,8367.47,2024-06-18,2
2024-06-18 17:00:00,17:00:00,8079.7,2024-06-18,2
2024-06-18 18:00:00,18:00:00,7366.64,2024-06-18,2
2024-06-18 19:00:00,19:00:00,6751.85,2024-06-18,2
2024-06-18 20:00:00,20:00:00,6835.0,2024-06-18,2
2024-06-18 21:00:00,21:00:00,7220.69,2024-06-18,2
2024-06-18 22:00:00,22:00:00,7943.07,2024-06-18,2
2024-06-18 23:00:00,23:00:00,8294.72,2024-06-18,2
2024-06-19 00:00:00,00:00:00,8207.66,2024-06-19,3
2024-06-19 01:00:00,01:00:00,7954.77,2024-06-19,3
2024-06-19 02:00:00,02:00:00,7743.96,2024-06-19,3
2024-06-19 03:00:00,03:00:00,7497.91,2024-06-19,3
2024-06-19 04:00:00,04:00:00,7254.9,2024-06-19,3
2024-06-19 05:00:00,05:00:00,6931.81,2024-06-19,3
2024-06-19 06:00:00,06:00:00,6403.72,2024-06-19,3
2024-06-19 07:00:00,07:00:00,6111.43,2024-06-19,3
2024-06-19 08:00:00,08:00:00,6003.79,2024-06-19,3
2024-06-19 09:00:00,09:00:00,6121.73,2024-06-19,3
2024-06-19 10:00:00,10:00:00,6798.73,2024-06-19,3
2024-06-19 11:00:00,11:00:00,7241.68,2024-06-19,3
2024-06-19 12:00:00,12:00:00,7590.33,2024-06-19,3
2024-06-19 13:00:00,13:00:00,7914.92,2024-06-19,3
2024-06-19 14:00:00,14:00:00,8129.23,2024-06-19,3
2024-06-19 15:00:00,15:00:00,8548.65,2024-06-19,3
2024-06-19 16:00:00,16:00:00,8529.03,2024-06-19,3
2024-06-19 17:00:00,17:00:00,8177.59,2024-06-19,3
2024-06-19 18:00:00,18:00:00,7368.51,2024-06-19,3
2024-06-19 19:00:00,19:00:00,6778.82,2024-06-19,3
2024-06-19 20:00:00,20:00:00,6888.89,2024-06-19,3
2024-06-19 21:00:00,21:00:00,7226.65,2024-06-19,3
2024-06-19 22:00:00,22:00:00,7714.46,2024-06-19,3
2024-06-19 23:00:00,23:00:00,7415.48,2024-06-19,3
2024-06-20 00:00:00,00:00:00,7376.42,2024-06-20,4
2024-06-20 01:00:00,01:00:00,7218.43,2024-06-20,4
2024-06-20 02:00:00,02:00:00,7041.67,2024-06-20,4
2024-06-20 03:00:00,03:00:00,6794.08,2024-06-20,4
2024-06-20 04:00:00,04:00:00,6521.62,2024-06-20,4
2024-06-20 05:00:00,05:00:00,6130.12,2024-06-20,4
2024-06-20 06:00:00,06:00:00,5706.45,2024-06-20,4
2024-06-20 07:00:00,07:00:00,5475.13,2024-06-20,4
2024-06-20 08:00:00,08:00:00,5189.24,2024-06-20,4
2024-06-20 09:00:00,09:00:00,5181.41,2024-06-20,4
2024-06-20 10:00:00,10:00:00,5784.87,2024-06-20,4
2024-06-20 11:00:00,11:00:00,6231.6,2024-06-20,4
2024-06-20 12:00:00,12:00:00,6586.0,2024-06-20,4
2024-06-20 13:00:00,13:00:00,6712.24,2024-06-20,4
2024-06-20 14:00:00,14:00:00,7041.62,2024-06-20,4
2024-06-20 15:00:00,15:00:00,7487.94,2024-06-20,4
2024-06-20 16:00:00,16:00:00,7677.48,2024-06-20,4
2024-06-20 17:00:00,17:00:00,7454.52,2024-06-20,4
2024-06-20 18:00:00,18:00:00,6901.98,2024-06-20,4
2024-06-20 19:00:00,19:00:00,6402.22,2024-06-20,4
2024-06-20 20:00:00,20:00:00,6401.34,2024-06-20,4
2024-06-20 21:00:00,21:00:00,6715.66,2024-06-20,4
2024-06-20 22:00:00,22:00:00,7294.23,2024-06-20,4
2024-06-20 23:00:00,23:00:00,7710.31,2024-06-20,4
2024-06-21 00:00:00,00:00:00,7641.26,2024-06-21,5
2024-06-21 01:00:00,01:00:00,7047.12,2024-06-21,5
2024-06-21 02:00:00,02:00:00,6902.33,2024-06-21,5
2024-06-21 03:00:00,03:00:00,6612.58,2024-06-21,5
2024-06-21 04:00:00,04:00:00,6295.26,2024-06-21,5
2024-06-21 05:00:00,05:00:00,5925.87,2024-06-21,5
2024-06-21 06:00:00,06:00:00,5391.87,2024-06-21,5
2024-06-21 07:00:00,07:00:00,5175.5,2024-06-21,5
2024-06-21 08:00:00,08:00:00,5054.71,2024-06-21,5
2024-06-21 09:00:00,09:00:00,5193.46,2024-06-21,5
2024-06-21 10:00:00,10:00:00,5961.18,2024-06-21,5
2024-06-21 11:00:00,11:00:00,6354.27,2024-06-21,5
2024-06-21 12:00:00,12:00:00,6830.79,2024-06-21,5
2024-06-21 13:00:00,13:00:00,7002.64,2024-06-21,5
2024-06-21 14:00:00,14:00:00,6974.86,2024-06-21,5
2024-06-21 15:00:00,15:00:00,6318.45,2024-06-21,5
